call_numero,codigo_postal,colonia_predio,Alcaldía
MIGUEL HIDALGO 44-1,16020,PBO SANTA MARIA TEPEPAN,Xochimilco
MIGUEL HIDALGO S N JUNTO AL 28-BIS,16020,San Juan Tepepan,Xochimilco
HIDALGO 28 BIS.,16020,PO TEPEPAN,Xochimilco
Hidalgo 46,16020,Pbo.santa Maria Tepepan,Xochimilco
Av Hidalgo 18,16020,Po Tepepan,Xochimilco
Hidalgo 26,16020,Tepepan,Xochimilco
Hidalgo Lt-47 Mz-44,16020,Pueblo Tepepan,Xochimilco
"Cl. MIGUEL HIDALGO, 4",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
AND. UNO HIDALGO LT.42 MZ. 44,16020,STA. MARIA TEPEPAN,Xochimilco
Miguel Hidalgo Num. 26,16020,Santa Maria Tepepan,Xochimilco
Andador 1 Hidalgo  5,16020,Pblo Santa Maria Tepepan,Xochimilco
Cda Miguel Hidalgo Lote 2,16020,Tepepan,Xochimilco
Cda. Miguel Hidalgo Num. 14,16020,Santa Maria Tepepan,Xochimilco
Cda Miguel Hidalgo 4,16020,Tepepan,Xochimilco
Cda Miguel Hidalgo 5,16020,Tepepan,Xochimilco
Cda Miguel Hidalgo 6,16020,Tepepan,Xochimilco
"Cl. MIGUEL HIDALGO, 56",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
Hidalgo 52,16020,Sta Ma Tepepan,Xochimilco
Hidalgo 52 a,16020,Tepepan,Xochimilco
Hidalgo 20,16020,Tepepan,Xochimilco
Hidalgo 28,16020,Tepepan,Xochimilco
Abasolo Mz.44 Lt 16,16020,Sta. Ma. Tepepan,Xochimilco
ABASOLO 22,16020,San Juan Tepepan,Xochimilco
Hidalgo 20,16020,Tepepan,Xochimilco
Abasolo No. 61 a,16020,Tepepan,Xochimilco
Hidalgo 44,16020,Santa Maria Tepepan,Xochimilco
Hidalgo No. 44,16020,Tepepan,Xochimilco
Hidalgo No. 44 Int. No. 2,16020,Sta. Ma. Tepepan,Xochimilco
ABASOLO LT-20 MZ-44,16020,SAN JUAN TEPEPAN,Xochimilco
"Cl. MARIANO ABASOLO, 57 BIS",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
Cda. Hidalgo 10 Casa 3,16020,Santa Maria Tepepan,Xochimilco
Cda. Hidalgo 10 Casa 1,16020,Santa Maria Tepepan,Xochimilco
Cda. Hidalgo 10 Casa 2,16020,Santa Maria Tepepan,Xochimilco
Abasolo Lt. 9 Mz. 44,16020,Santa Maria Tepepan,Xochimilco
"Cl. MARIANO ABASOLO, 59 FRACC 2",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
Gpe I Ramirez S/n,16020,Tepepan,Xochimilco
Av Guadalupe I Ramirez 822,16020,Po Santa Maria Tepepan,Xochimilco
Av. Guadalupe I Ramirez No.32,16020,Tepepan,Xochimilco
16 DE SEPTIEMBRE 13,16020,SAN JUAN TEPEPAN,Xochimilco
Guadalupe I Ramirez Mz.39 Lt.4,16020,Tepepan,Xochimilco
Hidalgo 3 Tepepan,16020,Colonia San Juan Tepepan,Xochimilco
"Cl. Francisco Javier Mina8,",16020,Pbo. Santa Marï¿½a Tepepan,Xochimilco
Camino Real a Xochimilco 44-b,16020,Tepepan,Xochimilco
Mina No. 2,16020,Santa Maria Tepepan,Xochimilco
16 DE SEPTIEMBRE 13 -A,16020,SAN JUAN TEPEPAN,Xochimilco
16 DE SEPTIEMBRE 13 -B P INT,16020,SAN JUAN TEPEPAN,Xochimilco
CALZ GUADALUPE I RAMIREZ 97,16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
Av. Guadalupe I Ramirez No. 22,16020,Tepepan,Xochimilco
Guadalupe I. Ramirez Num. 22,16020,Tepepan,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 802",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Avd. 16 DE SEPTIEMBRE, 24",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
16 DE SEPTIEMBRE 92-BIS,16020,SAN JUAN TEPEPAN,Xochimilco
Dieciseis de Septiembre 36,16020,Pblo. Tepepan,Xochimilco
16 de Septiembre 31,16020,Tepepan,Xochimilco
16 de Septiembre S/n,16020,Tepepan,Xochimilco
Guadalupe I Ramirez 75,16020,Tepepan,Xochimilco
Guadalupe I.ramirez Num.93,16020,Santa Maria Tepepan.,Xochimilco
"Avd. 16 DE SEPTIEMBRE, 31 Dpto. 6",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Avd. 16 DE SEPTIEMBRE, 31 Dpto. 2",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Avd. 16 DE SEPTIEMBRE, 31 Dpto. 3",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Avd. 16 DE SEPTIEMBRE, 31 Dpto. 7",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Avd. 16 DE SEPTIEMBRE, 31 Dpto. 4",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Avd. 16 DE SEPTIEMBRE, 31 Dpto. 5",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Avd. 16 DE SEPTIEMBRE, 31 Dpto. 1",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 203-A",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 303-A",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 202-A",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 401-A",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 302-A",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 100-B",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 101-A",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 101-B",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 402-A",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 103-A",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 201-A",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 403-A",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 300-B",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 200-A",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 400-B",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 400-A",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 100-A",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Local c. I",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 301-B",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 300-A",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Local c. II",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 201-B",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 301-A",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Local c. III",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 200-B",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 851 Dpto. 102-A",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
Guadalupe I Ramirez 6,16020,Xochimilco,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 997",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
NICOLAS BRAVO LT-05 MZ-15,16020,STA. MARIA TEPEPAN,Xochimilco
NICOLAS BRAVO LT-05 A MZ-15,16020,STA. MARIA TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 993",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
Av. Guadalupe I. Ramirez Lt. 4-a Mz. 15,16020,Santa Maria Tepepan,Xochimilco
"Avd. 20 DE NOVIEMBRE, 11",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
20 de Noviembre Lt-1-A Mz-21,16020,Tepepan,Xochimilco
20 de Noviembre No. 5,16020,San Juan Tepepan,Xochimilco
Retama 17 Casa 2,16020,Santa Maria Tepepan,Xochimilco
Retama 17 Casa 8,16020,Santa Maria Tepepan,Xochimilco
Retama 17 Casa 3,16020,Santa Maria Tepepan,Xochimilco
Retama 17 Casa 6,16020,Santa Maria Tepepan,Xochimilco
Retama 17 Casa 7,16020,Santa Maria Tepepan,Xochimilco
Retama 17 Casa 1,16020,Santa Maria Tepepan,Xochimilco
Retama 17 Casa 5,16020,Santa Maria Tepepan,Xochimilco
Retama 17 Casa 4,16020,Santa Maria Tepepan,Xochimilco
Guadalupe Victoria 16,16020,Santa Maria Tepepan,Xochimilco
Guadalupe Victoria 4,16020,Tepepan,Xochimilco
Aldama 4,16020,Tepepan,Xochimilco
Guadalupe Victoria 12,16020,Tepepan,Xochimilco
"Cl. ALDAMA, 55",16020,PUEBLO SANTA MARIA TEPEPAN,Xochimilco
Nicolas Bravo Lt-1 Mz-21,16020,Tepepan,Xochimilco
20 de Noviembre Num. 25 Ofc.,16020,Po. Sta. Maria Tepepan,Xochimilco
2o de Noviembre Num. 7,16020,Tepepan,Xochimilco
Guadalupe Victoria Lt. 2 Maz. 22,16020,Sta Ma. Tepepan,Xochimilco
Aldama 41 S-n,16020,Tepepan,Xochimilco
Ignacio Aldama 49,16020,San Juan Tepepan,Xochimilco
Aldama 2,16020,San Juan Tepepan,Xochimilco
San Lorenzo 193,16020,San Juan Tepepan,Xochimilco
SAN LORENZO 195,16020,SAN JUAN TEPEPAN,Xochimilco
SAN LORENZO 195,16020,SAN JUAN TEPEPAN,Xochimilco
San Lorenzo Lt. 04 Mz. 07,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 104-a,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Local. Comercial a,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 33,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 302,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 402,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 203-a,16020,San Juan Tepepan,Xochimilco
San Lorenzo 215 Depto 31,16020,Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 101 Edif. Uno,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 301,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 30,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 403,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 03 Pb3-a,16020,San Juan Tepepan,Xochimilco
San Lorenzo Loc. B 215,16020,Tepepan,Xochimilco
Calz San Lorenzo 215 201,16020,Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 28,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 302-A,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 401-a,16020,San Juan Tepepan,Xochimilco
Av. San Lorenzo 215 Depto 67,16020,San Juan Tepepan,Xochimilco
San Lorenzo 215 Est 27,16020,Tepepan Xochimilco,Xochimilco
San Lorenzo 215 Ed-i Depto. 204,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 404,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 103-a,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. Pb-4,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 66,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 202-a,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 53,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 202,16020,San Juan Tepepan,Xochimilco
San Lorenzo No.215 Depto.304 Mod-1,16020,San Juan Tepepan,Xochimilco
Av. San Lorenzo 215 Edif. a Depto. 403,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 102-a,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 402-a,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 34,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 64,16020,San Juan Tepepan,Xochimilco
San Lorenzo 215 303-a,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 38,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 101-a,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 304-a,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 54,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 62,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. Pb-2,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 303,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. Pb-1,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 201,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 65,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 102,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 32,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 203,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 29,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 404-a,16020,San Juan Tepepan,Xochimilco
Av. San Lorenzo 215 Edf. a 204,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 37,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 63,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 103,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 36,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Edif-A Depto. Pb2,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 56,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 04 Pb4-a,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 401,16020,San Juan Tepepan,Xochimilco
San Lorenzo 215 Edif. 1 Depto. PB3,16020,San J. Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 52,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 01 Pb1-a,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 301-a,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 51,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 35,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Depto. 104,16020,San Juan Tepepan,Xochimilco
San Lorenzo Num. 215 Estac. 55,16020,San Juan Tepepan,Xochimilco
San Lorenzo 215 Estacinamiento 61,16020,San Juan Tepepan,Xochimilco
San Lorenzo S/n.,16020,Tepepan,Xochimilco
CDA ALDAMA 7,16020,SAN JUAN TEPEPAN,Xochimilco
CDA ALDAMA 25,16020,SAN JUAN TEPEPAN,Xochimilco
Aldama No. 26,16020,San Juan Tepepan,Xochimilco
Cda. Aldama 4,16020,Tapepan,Xochimilco
Aldama 49,16020,San Juan Tepepan,Xochimilco
San. Lorenzo No. 193 Bis,16020,San. Juan Tepepan,Xochimilco
Av. San Lorenzo 1 Prov. Lt. 7 Mz. 7,16020,San Juan Tepepan,Xochimilco
Aldama No. 2,16020,San Juan Tepepan,Xochimilco
Andador San Lorenzo lt-4a mz-7,16020,San Juan Tepepan,Xochimilco
Av San Lorenzo L-4 B,16020,San Juan Tepepan,Xochimilco
Veinte de Noviembre Lt.01 Mz.03,16020,San Juan Tepepan,Xochimilco
Francisco Villa Num 6,16020,Tepepan,Xochimilco
Av.20 de Noviembre 6 Bis,16020,San Juan Tepepan,Xochimilco
Francisco Villa  Lt 4  Mz 3,16020,San Juan Tepepan,Xochimilco
Francisco Villa 42,16020,San Juan Tepepan,Xochimilco
La Paz 3,16700,Nativitas Tulyehualco,Xochimilco
Ferrocarril 6,16020,Tepepan,Xochimilco
20 de Noviembre S/n,16020,Tepepan,Xochimilco
Av 20 de Noviembre 24,16020,San Juan Tepepan,Xochimilco
Av. 20 de Noviembre Lt. 3 Mz. 2-A,16020,San Juan Tepepan,Xochimilco
"Cjn. FRANCISCO VILLA, 1",16020,SAN JUAN TEPEPAN,Xochimilco
Calz Guadalupe Ramirez 126,16020,Sn Juan Tepepan,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 803",16020,SAN JUAN TEPEPAN,Xochimilco
Guadalupe I Ramirez 801 Fracc  5,16020,San Juan Tepepan,Xochimilco
Guadalupe I Ramirez 73,16020,Tepepan,Xochimilco
Guadalupe I Ramirez 5,16020,Tepepan,Xochimilco
Guadalupe I Ramirez 15,16020,Tepepan,Xochimilco
Guadalupe I Ramirez 15,16020,Tepepan,Xochimilco
Terr Tecuantitla S/n.,16020,Tepepan,Xochimilco
Av Guadalupe I. Ramirez No. 40,16020,Pbo Sta Maria Tepepan,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 72",16020,SAN JUAN TEPEPAN,Xochimilco
Aldama 23,16020,Tepepan,Xochimilco
Guadalupe I Ramirez 72,16020,Xochimilco,Xochimilco
Francisco Villa 40,16020,San Juan Tepepan,Xochimilco
Cjon. Francisco Villa   23,16020,Pblo. Santa Maria Tepepan,Xochimilco
"Cjn. FRANCISCO VILLA, 32",16020,SAN JUAN TEPEPAN,Xochimilco
Francisco Villa 7,16020,San Juan Tepepan,Xochimilco
Guadalupe I Ramirez I,16020,Tepepan,Xochimilco
Guadalupe I Ramirez 1,16020,Tepepan,Xochimilco
Gpe I Ramirez S/n,16020,Tepepan,Xochimilco
Francisco Villa S/n,16020,Tepepan,Xochimilco
AV 20 DE NOVIEMBRE 4,16020,San Juan Tepepan,Xochimilco
GUADALUPE I RAMIREZ 17 7,16020,San Juan Tepepan,Xochimilco
GUADALUPE I RAMIREZ 120,16020,San Juan Tepepan,Xochimilco
Francisco Villa Lt-12 Maz-2-a,16020,San Juan Tepepan,Xochimilco
2DO CJON GUADALUPE I RAMIREZ 15 C-2,16020,SAN JUAN TEPEPAN,Xochimilco
Guadalupe I Ramirez Lt-26 Mza-02,16020,San Juan Tepepan,Xochimilco
AV. GUADALUPE I. RAMIREZ NUM. 801 FRAC. 2,16020,SAN JUAN TEPEPAN,Xochimilco
AV. GUADALUPE I. RAMIREZ NUM. 801 FRAC. 3,16020,SAN JUAN TEPEPAN,Xochimilco
"Cjn. FRANCISCO VILLA, 39",16020,SAN JUAN TEPEPAN,Xochimilco
AV. GUADALUPE I. RAMIREZ NUM. 801 FRAC. 1,16020,SAN JUAN TEPEPAN,Xochimilco
Francisco Villa 20,16020,Tepepan,Xochimilco
"Cjn. FRANCISCO VILLA, 5",16020,SAN JUAN TEPEPAN,Xochimilco
"Cjn. FRANCISCO VILLA, 5",16020,SAN JUAN TEPEPAN,Xochimilco
"Cjn. FRANCISCO VILLA, 5",16020,SAN JUAN TEPEPAN,Xochimilco
"Cjn. FRANCISCO VILLA, 5",16020,SAN JUAN TEPEPAN,Xochimilco
"Cjn. FRANCISCO VILLA, 5",16020,SAN JUAN TEPEPAN,Xochimilco
"Cjn. FRANCISCO VILLA, 5",16020,SAN JUAN TEPEPAN,Xochimilco
"Cjn. FRANCISCO VILLA, 5",16020,SAN JUAN TEPEPAN,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 5600",16020,SAN JUAN TEPEPAN,Xochimilco
GUADALUPE I RAMIREZ 5240,16020,San Juan Tepepan,Xochimilco
Guadalupe I Ramirez Mz. 01-A Lt.08-A,16020,San Juan Tepepan,Xochimilco
Guadalupe I.  Ramirez 29 A,16020,San Juan Tepepan,Xochimilco
Guadalupe I Ramirez 27,16020,San Juan Tepepan,Xochimilco
GUADALUPE I RAMIREZ 12,16020,San Juan Tepepan,Xochimilco
GUADALUPE I RAMIREZ 771,16020,San Juan Tepepan,Xochimilco
Guadalupe I Ramirez 765,16020,Tepepan,Xochimilco
Av Guadalupe I Ramirez 23 6,16020,Tepepan,Xochimilco
Av Guadalupe I Ramirez 23 5,16020,Tepepan,Xochimilco
Francisco Villa   N.  5,16020,Tepepan,Xochimilco
Av Guadalupe I Ramirez 23 4,16020,Tepepan,Xochimilco
Av Guadalupe I Ramirez 23 3,16020,Tepepan,Xochimilco
Av Guadalupe I Ramirez 23 2,16020,Tepepan,Xochimilco
Av Guadalupe I Ramirez 23 1,16020,Tepepan,Xochimilco
Av Guadalupe I Ramirez 23 7,16020,Tepepan,Xochimilco
Av Gpe I Ramirez 23 8,16020,Tepepan,Xochimilco
Av Gpe I Ramirez  Num 781,16020,San Juan Tepepan,Xochimilco
Av. Guadalupe I. Ramirez 779,16020,Pueblo de Tepepan,Xochimilco
Priv Gpe. I Ramirez 16 Prov,16020,Tepepan,Xochimilco
Guadalupe I Ramirez S/n,16020,Tepepan,Xochimilco
16 de Septiembre 42,16020,Tepepan,Xochimilco
Camino Real a Xochimilco 46,16030,B la Noria Tepepan,Xochimilco
Camino Real a Xochimilco 48,16030,B la Noria Tepepan,Xochimilco
Camino Real a Xochimilco 50,16020,Tepepan,Xochimilco
Camino Real a  Xochimilco 52 Casa 12,16020,Tepepan,Xochimilco
Mexico Xochimilco 52 Casa 11,16020,Tepepan,Xochimilco
Mexico Xochimilco 52 Casa 13,16020,Tepepan,Xochimilco
Mexico Xochimilco 52 Casa 1,16020,Tepepan,Xochimilco
Camino Real a Xochimilco Num. 52 Casa-7,16020,Tepepan,Xochimilco
Mexico Xochimilco 52 Casa 8,16020,Tepepan,Xochimilco
Mexico Xochimilco 52 Casa 3,16020,Tepepan,Xochimilco
Mexico Xochimilco 52 Casa 10,16020,Tepepan,Xochimilco
Mexico Xochimilco 52 Casa 4,16020,Tepepan,Xochimilco
Camino Real a Xochimilco 52 Casa 2,16030,Tepepan,Xochimilco
Mexico Xochimilco 52 Casa 5,16020,Tepepan,Xochimilco
Mexico Xochimilco 52 Casa 9,16020,Tepepan,Xochimilco
Mexico Xochimilco 52 Casa 6,16020,Tepepan,Xochimilco
AV GUADALUPE RAMIREZ 5722,16030,LA NORIA,Xochimilco
Calz.guadalupe I Ramirez 5693 Casa-5,16030,Tepepan,Xochimilco
Calz.guadalupe I Ramirez 5693 Casa-1,16030,Tepepan,Xochimilco
Calz.guadalupe I Ramirez 5693 Casa-11,16030,Tepepan,Xochimilco
Calz.guadalupe I Ramirez 5693 Casa-8,16030,Tepepan,Xochimilco
Calz.guadalupe I Ramirez 5693 Casa-9,16030,Tepepan,Xochimilco
Calz.guadalupe I Ramirez 5693 Casa-14,16030,Tepepan,Xochimilco
Calz.guadalupe I Ramirez 5693 Casa-3,16030,Tepepan,Xochimilco
Calz.guadalupe I Ramirez 5693 Casa-16,16030,Tepepan,Xochimilco
Calz.guadalupe I Ramirez 5693 Casa-15,16030,Tepepan,Xochimilco
Calz.guadalupe I Ramirez 5693 Casa-13,16030,Tepepan,Xochimilco
Calz.guadalupe I Ramirez 5693 Casa-2,16030,Tepepan,Xochimilco
Calz.guadalupe I Ramirez 5693 Casa-10,16030,Tepepan,Xochimilco
Av. Guadalupe I. Ramirez Num. 5693  Casa 12,16030,Colonia La Noria,Xochimilco
Calz.guadalupe I Ramirez 5693 Casa-4,16030,Tepepan,Xochimilco
Calz.guadalupe I Ramirez 5693 Casa-7,16030,Tepepan,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 5693 Casa 6",16030,LA NORIA,Xochimilco
Camino Real a Xochimilco Num. 100 Local C. 4,16030,Tepepan,Xochimilco
Camino Real a Xochimilco Num. 100 Local C. 2,16030,Tepepan,Xochimilco
Camino Real A Xochimilco Num. 100 Casa 3,16030,Tepepan,Xochimilco
Camino Real a Xochimilco Num. 100 Local C. 3,16030,Tepepan,Xochimilco
Camino Real a Xochimilco Num. 100 Casa 1,16030,Tepepan,Xochimilco
Camino Real a Xochimilco Num. 100 Casa 2,16030,Tepepan,Xochimilco
Camino Real a Xochimilco Num. 100 Local C. 1,16030,Tepepan,Xochimilco
Camino Real a Xochimilco 108,16020,La Noria Tepepan,Xochimilco
Camino Real a Xochimilco 110,16020,La Noria Tepepan,Xochimilco
Camino Real a Xochimilco 118,16020,La Noria Tepepan,Xochimilco
Camino Real a Xochimilco 54,16020,Tepepan,Xochimilco
Mexico Xochimilco 58,16020,Tepepan,Xochimilco
Camino Real Xochimilco S/n Lote 9,16030,Tepepan,Xochimilco
Calz Mexico Xochimilco Lote 1,16020,Po Tepepan,Xochimilco
Calz Mexico Xochimilco Lote 1,16020,Po Tepepan,Xochimilco
Mexico Xochimilco 5722,16020,Xochimilco,Xochimilco
Mexico 5722,16020,Xochimilco,Xochimilco
Camino Real a Xochimilco 122,16020,La Noria Tepepan,Xochimilco
"Cmo. REAL A XOCHIMILCO, 136",16030,LA NORIA,Xochimilco
Camino Viejo A Mexico Xochimilco S/No.,16030,La Noria,Xochimilco
16 de Septiembre 46 Bis,16020,Tepepan,Xochimilco
Camino Real a Xochimilco Num.120,16030,La Noria Tepepan,Xochimilco
16 DE SEPTIEMBRE 44,16030,San Juan Tepepan,Xochimilco
Terreno Tlaltizapa Lt 1 Frac 3,16029,Xochimilco,Xochimilco
Camino Real a Xochimilco S-n,16030,Tepepan,Xochimilco
"Cmo. REAL A XOCHIMILCO, 122",16030,LA NORIA,Xochimilco
"Cmo. REAL A XOCHIMILCO, 122-A",16030,LA NORIA,Xochimilco
Camino Real Axochimilco Lt-2 Maz-100,16030,Santa Maria Tepepan,Xochimilco
ACUEDUCTO XOCHIMILCO S/N,16030,LA NORIA,Xochimilco
CAMINO REAL A XOCHIMILCO S/N,16030,SAN JUAN TEPEPAN,Xochimilco
Guadalupe I. Ramirez S/n,16030,La Noria,Xochimilco
Av. Guadalupe I. Ramirez Num. 767,16020,Santa Maria Tepepan,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 5714",16020,SAN JUAN TEPEPAN,Xochimilco
Guadalupe I Ramirez Num. 763,16020,San Juan Tepepan,Xochimilco
